time,close,log_return,norm_range,Raw_HMM_Regime,Stable_Regime,regime_confidence,cusum_20,ICT_Bias,GT_Regime,gt_change,det_change
2024-06-03 12:00:00,2342.675,0.005481825237898141,1.6401023016560439,ATH_Breakout,Uncertain,0.9652719546513577,-0.006539447052361398,BEARISH,ATH_Grind,0,0
2024-06-03 16:00:00,2347.588,0.0020949792354519247,1.0821781574490226,ATH_Grind,Uncertain,0.7098593618545096,-0.0012077447826764733,BEARISH,ATH_Grind,0,0
2024-06-03 20:00:00,2350.488,0.0012345480866319558,0.4315429338680403,ATH_Grind,ATH_Grind,0.893297672780068,0.003794915673573311,BULLISH,ATH_Grind,0,1
2024-06-04 00:00:00,2345.578,-0.0020911127693623733,0.8144919523896196,ATH_Grind,ATH_Grind,0.8591532707586603,0.00278784442100818,BULLISH,ATH_Grind,0,0
2024-06-04 04:00:00,2339.585,-0.0025582901890952568,1.0576589890111545,Consolidation,ATH_Grind,0.9952228367718573,0.001256139455064777,BULLISH,ATH_Grind,0,0
2024-06-04 08:00:00,2327.865,-0.005022024716810472,1.1360278555518672,Retracement,Retracement,0.9128085019850185,-0.004466216182812229,BEARISH,ATH_Grind,0,1
2024-06-04 12:00:00,2325.968,-0.0008152420188112499,1.71792258338115,Retracement,Retracement,0.8104711781261987,-0.0035620551302674697,BEARISH,ATH_Grind,0,0
2024-06-04 16:00:00,2327.128,0.0004985927752323938,0.6152548185802207,ATH_Grind,Retracement,0.7538742819344565,-0.00305789314181715,BEARISH,ATH_Grind,0,0
2024-06-04 20:00:00,2328.668,0.0006615410366619508,0.23316177932226392,ATH_Grind,ATH_Grind,0.9619502688261345,-0.0030357521444551554,BEARISH,Consolidation,1,1
2024-06-05 00:00:00,2337.048,0.0035921642084696496,1.0038558199383447,ATH_Grind,ATH_Grind,0.9878033552899003,-0.002858496224921312,BEARISH,ATH_Grind,1,0
2024-06-05 04:00:00,2331.485,-0.0023831908794332795,1.1186520201078287,Consolidation,ATH_Grind,0.9361494934129138,-0.004255596030022394,BEARISH,ATH_Grind,0,0
2024-06-05 08:00:00,2332.435,0.00040738263655397926,0.49861336977773674,Consolidation,Consolidation,0.8345013170972091,-0.004888063298021516,BEARISH,ATH_Grind,0,1
2024-06-05 12:00:00,2353.575,0.009022662527113106,1.9493026600284984,ATH_Breakout,Consolidation,0.9973925606341028,0.004249373566443895,BULLISH,ATH_Grind,0,0
2024-06-05 16:00:00,2353.928,0.00014997335133366802,0.4197427031414949,ATH_Grind,ATH_Grind,0.9863728087277045,0.005808432334394211,BULLISH,ATH_Grind,0,1
2024-06-05 20:00:00,2354.935,0.00042770410409093243,0.39016445814594963,ATH_Grind,ATH_Grind,0.9533714718613148,0.004771582225185716,BULLISH,Consolidation,1,0
2024-06-06 00:00:00,2368.328,0.005671094704948078,1.6644837503996877,ATH_Breakout,ATH_Grind,0.9964631651686229,0.0163253954702148,BULLISH,ATH_Grind,1,0
2024-06-06 04:00:00,2362.785,-0.0023432129125730934,0.7747653148434512,Retracement,Retracement,0.9975325086611756,0.015008469768504706,BULLISH,ATH_Grind,0,1
2024-06-06 08:00:00,2359.705,-0.001304396806221113,0.4615688022652482,ATH_Grind,Retracement,0.9243034230288193,0.016415699570332634,BULLISH,ATH_Grind,0,0
2024-06-06 12:00:00,2374.128,0.00609360094853766,2.0556767976173638,ATH_Breakout,Retracement,0.9999504790243696,0.020546798302002074,BULLISH,ATH_Breakout,1,0
2024-06-06 16:00:00,2372.428,-0.000716308865918412,0.6501699400667984,Consolidation,ATH_Grind,0.7903198326967922,0.01810228969469819,BULLISH,ATH_Grind,1,1
2024-06-06 20:00:00,2376.718,0.0018066410958361362,0.5027113404323595,ATH_Grind,ATH_Grind,0.9137922314329195,0.014427105552636184,BULLISH,ATH_Grind,0,0
2024-06-07 00:00:00,2380.085,0.0014156569285350001,1.1010404116875643,ATH_Grind,ATH_Grind,0.6184554093375007,0.01374778324571926,BULLISH,ATH_Grind,0,0
2024-06-07 04:00:00,2373.445,-0.00279371512062816,1.2485293622265814,Retracement,Retracement,0.9897647995809873,0.009719520038459144,BULLISH,ATH_Grind,0,1
2024-06-07 08:00:00,2336.485,-0.01569482293175622,3.156167615865165,Retracement,Retracement,1.0,-0.0038841901239347037,BEARISH,Retracement,1,0
2024-06-07 12:00:00,2304.918,-0.013602562300471263,2.375011929433047,Retracement,Retracement,0.9999999785427465,-0.01492846223531071,BEARISH,Retracement,0,0
2024-06-07 16:00:00,2288.195,-0.007281803819861067,1.7588212230947147,Retracement,Retracement,0.9227548001515093,-0.017188241338361304,BEARISH,ATH_Grind,1,0
2024-06-10 00:00:00,2295.178,0.003047103259106813,0.5013129132582799,Consolidation,Retracement,0.83359192483568,-0.013325896060443244,BEARISH,ATH_Grind,0,0
2024-06-10 04:00:00,2296.405,0.0005344562122506462,0.6492330507017361,ATH_Grind,Retracement,0.9310840153880667,-0.01329003262342499,BEARISH,ATH_Grind,0,0
2024-06-10 08:00:00,2304.975,0.003724973772810272,0.8883671389309824,ATH_Grind,ATH_Grind,0.9855672381858596,-0.010226599887276668,BEARISH,ATH_Grind,0,1
2024-06-10 12:00:00,2307.228,0.0009769735543744289,0.558633117495912,ATH_Grind,ATH_Grind,0.8855985653960863,-0.012841790541371889,BEARISH,ATH_Grind,0,0
2024-06-10 16:00:00,2308.638,0.0006109362983483233,0.4643698569014097,Consolidation,ATH_Grind,0.8651085641029086,-0.009847663363590288,BEARISH,ATH_Grind,0,0
2024-06-10 20:00:00,2309.798,0.0005023345671099511,0.27443994302969216,Consolidation,Consolidation,0.9715685779644255,-0.009752711433034316,BEARISH,Consolidation,1,1
2024-06-11 00:00:00,2303.528,-0.0027182140870117637,0.947687098187292,Consolidation,Consolidation,0.7646554661191152,-0.021493588047159184,BEARISH,ATH_Grind,1,0
2024-06-11 04:00:00,2304.425,0.00038932689258354354,0.5499352598461934,ATH_Grind,Consolidation,0.9102658621338976,-0.021254234505909308,BEARISH,ATH_Grind,0,0
2024-06-11 08:00:00,2307.545,0.0013530012016379398,0.5160357054287552,ATH_Grind,ATH_Grind,0.8801195041295605,-0.0203289374083623,BEARISH,ATH_Grind,0,1
2024-06-11 12:00:00,2310.018,0.001071127881283857,0.8976263012568979,ATH_Grind,ATH_Grind,0.5403688083962965,-0.024928904232026525,BEARISH,ATH_Grind,0,0
2024-06-11 16:00:00,2315.218,0.002248534860013021,0.7109210811862471,Consolidation,Uncertain,0.5874456806876072,-0.02033715645944041,BEARISH,ATH_Grind,0,1
2024-06-11 20:00:00,2315.008,-9.070831537988292e-05,0.2678382615475215,Consolidation,Uncertain,0.7587353160904613,-0.019123467968599178,BEARISH,Consolidation,1,0
2024-06-12 00:00:00,2313.915,-0.00047224808894561556,0.47341776116162093,Consolidation,Consolidation,0.8998151557050765,-0.025689317006082454,BEARISH,ATH_Grind,1,1
2024-06-12 04:00:00,2314.445,0.00022902280821578976,0.5214281775595633,ATH_Grind,Consolidation,0.8769101756260538,-0.024743985331948253,BEARISH,ATH_Grind,0,0
2024-06-12 08:00:00,2312.828,-0.0006988997907926748,0.3921398207683229,ATH_Grind,ATH_Grind,0.9621760633095635,-0.027249526218577062,BEARISH,Consolidation,1,1
2024-06-12 12:00:00,2335.475,0.00974427837252326,2.2196188285305745,ATH_Breakout,ATH_Grind,0.9024974125283582,-0.0189209047745888,BEARISH,ATH_Breakout,1,0
2024-06-12 16:00:00,2321.215,-0.006124541068595593,1.6932311556756552,Retracement,ATH_Grind,0.7124442871145336,-0.022251730722556234,BEARISH,ATH_Grind,1,0
2024-06-12 20:00:00,2320.448,-0.00033048500375030545,0.4344266361969041,Consolidation,Consolidation,0.9644146840274169,-0.00688739279455032,BEARISH,ATH_Grind,0,1
2024-06-13 00:00:00,2314.138,-0.0027230064989319986,1.3370840206885435,Consolidation,Consolidation,0.8346241823035065,0.003992163006988945,BULLISH,ATH_Grind,0,0
2024-06-13 04:00:00,2316.905,0.001194979329394106,0.9453560726227744,ATH_Grind,Consolidation,0.9440315510095856,0.012468946156244118,BULLISH,ATH_Grind,0,0
2024-06-13 08:00:00,2306.948,-0.004306804472662644,1.501200209896016,Retracement,Retracement,0.9601865257942707,0.005115038424474661,BULLISH,ATH_Grind,0,1
2024-06-13 12:00:00,2298.858,-0.0035129609539862865,2.4801629942074896,Consolidation,Retracement,0.9995235465681186,0.0010676212582377284,BULLISH,Retracement,1,0
2024-06-13 16:00:00,2303.328,0.0019425557357468479,0.8283547491905806,ATH_Grind,Retracement,0.9812844110480379,-0.000714796778825696,BEARISH,ATH_Grind,1,0
2024-06-13 20:00:00,2302.208,-0.00048637119417953924,0.23242665994519351,Consolidation,Consolidation,0.8849203647656697,-0.002178141527379664,BEARISH,Consolidation,1,1
2024-06-14 00:00:00,2305.358,0.0013673164923771154,0.6415023339000289,ATH_Grind,ATH_Grind,0.9805467657636161,-0.001421761333350872,BEARISH,ATH_Grind,1,1
2024-06-14 04:00:00,2315.215,0.004266576873820575,1.132793170268966,ATH_Grind,ATH_Grind,0.8926423436389161,0.0023424809733597523,BULLISH,ATH_Grind,0,0
2024-06-14 08:00:00,2331.885,0.0071743975826208985,1.8167564673778638,ATH_Breakout,ATH_Grind,0.9999184235086178,0.012235092642992414,BULLISH,ATH_Grind,0,0
